line_id,seq,lat,lon,sgg,con,coast_type,island,stat
17778,7,36.408264,129.428265,영덕군,artificial,방벽,N,Y
17828,0,37.043177,129.413255,울진군,natural,자갈,N,Y
17828,1,37.042956,129.41325,울진군,natural,자갈,N,Y
17828,2,37.042704,129.413329,울진군,natural,자갈,N,Y
17828,3,37.042562,129.413416,울진군,natural,자갈,N,Y
17828,4,37.042485,129.41345,울진군,natural,자갈,N,Y
17854,0,36.237029,129.384926,포항시,natural,암반,N,Y
17854,1,36.237108,129.385079,포항시,natural,암반,N,Y
17854,2,36.237242,129.385047,포항시,natural,암반,N,Y
17854,3,36.237434,129.385135,포항시,natural,암반,N,Y
17854,4,36.237563,129.385182,포항시,natural,암반,N,Y
17854,5,36.23768,129.385076,포항시,natural,암반,N,Y
17854,6,36.237791,129.385179,포항시,natural,암반,N,Y
17854,7,36.23791,129.38529,포항시,natural,암반,N,Y
17854,8,36.238032,129.385401,포항시,natural,암반,N,Y
17854,9,36.23793,129.385289,포항시,natural,암반,N,Y
17854,10,36.237973,129.385191,포항시,natural,암반,N,Y
17856,0,36.401399,129.421958,영덕군,artificial,방벽,N,Y
17856,1,36.401502,129.422069,영덕군,artificial,방벽,N,Y
17864,0,36.488905,129.444801,영덕군,natural,암반,Y,Y
17864,1,36.488905,129.444801,영덕군,natural,암반,Y,Y
17878,0,36.473461,129.43403,영덕군,natural,모래,N,Y
17878,1,36.473381,129.434022,영덕군,natural,모래,N,Y
17881,0,36.685094,129.465027,울진군,natural,모래,N,Y
17881,1,36.685217,129.464919,울진군,natural,모래,N,Y
17881,2,36.685358,129.464899,울진군,natural,모래,N,Y
17881,3,36.685627,129.464898,울진군,natural,모래,N,Y
17881,4,36.685867,129.464907,울진군,natural,모래,N,Y
17881,5,36.686121,129.464931,울진군,natural,모래,N,Y
17881,6,36.686354,129.464968,울진군,natural,모래,N,Y
17881,7,36.686541,129.465012,울진군,natural,모래,N,Y
17881,8,36.686689,129.465058,울진군,natural,모래,N,Y
17881,9,36.686908,129.465144,울진군,natural,모래,N,Y
17881,10,36.687201,129.465306,울진군,natural,모래,N,Y
17881,11,36.68736,129.46541,울진군,natural,모래,N,Y
17881,12,36.687482,129.465494,울진군,natural,모래,N,Y
17881,13,36.687662,129.465635,울진군,natural,모래,N,Y
17881,14,36.687846,129.465788,울진군,natural,모래,N,Y
17881,15,36.688025,129.465957,울진군,natural,모래,N,Y
17881,16,36.688148,129.466088,울진군,natural,모래,N,Y
17881,17,36.688269,129.466236,울진군,natural,모래,N,Y
17881,18,36.688361,129.466368,울진군,natural,모래,N,Y
17881,19,36.68837,129.466389,울진군,natural,모래,N,Y
17996,0,35.838496,129.519719,경주시,natural,자갈,N,Y
17996,1,35.83843,129.519872,경주시,natural,자갈,N,Y
17996,2,35.838316,129.520011,경주시,natural,자갈,N,Y
17996,3,35.838189,129.520149,경주시,natural,자갈,N,Y
17996,4,35.838053,129.520234,경주시,natural,자갈,N,Y
17996,5,35.837922,129.520353,경주시,natural,자갈,N,Y
17996,6,35.837788,129.520487,경주시,natural,자갈,N,Y
17996,7,35.837678,129.520591,경주시,natural,자갈,N,Y
17996,8,35.837544,129.520634,경주시,natural,자갈,N,Y
17996,9,35.837507,129.520434,경주시,natural,자갈,N,Y
17996,10,35.837447,129.520263,경주시,natural,자갈,N,Y
17996,11,35.837369,129.52011,경주시,natural,자갈,N,Y
18019,0,36.489468,129.444026,영덕군,artificial,부두,N,Y
18019,1,36.489565,129.443904,영덕군,artificial,부두,N,Y
18019,2,36.489701,129.443869,영덕군,artificial,부두,N,Y
18019,3,36.489846,129.443986,영덕군,artificial,부두,N,Y
18019,4,36.489907,129.444307,영덕군,artificial,부두,N,Y
18019,5,36.489942,129.444473,영덕군,artificial,부두,N,Y
18019,6,36.489757,129.444613,영덕군,artificial,부두,N,Y
18052,0,36.066102,129.538011,포항시,artificial,부두,N,Y
18052,1,36.06614,129.537793,포항시,artificial,부두,N,Y
18118,0,36.031471,129.582722,포항시,natural,암반,Y,Y
18118,1,36.031336,129.582733,포항시,natural,암반,Y,Y
18118,2,36.031291,129.582564,포항시,natural,암반,Y,Y
18118,3,36.031389,129.582448,포항시,natural,암반,Y,Y
18118,4,36.031471,129.582613,포항시,natural,암반,Y,Y
18118,5,36.031471,129.582722,포항시,natural,암반,Y,Y
18211,0,36.061373,129.381304,포항시,natural,모래,N,Y
18211,1,36.061237,129.381153,포항시,natural,모래,N,Y
18211,2,36.061125,129.381045,포항시,natural,모래,N,Y
18211,3,36.060996,129.380931,포항시,natural,모래,N,Y
18211,4,36.060791,129.380785,포항시,natural,모래,N,Y
18211,5,36.060615,129.380697,포항시,natural,모래,N,Y
18211,6,36.060447,129.380613,포항시,natural,모래,N,Y
18211,7,36.060287,129.38051,포항시,natural,모래,N,Y
18211,8,36.060163,129.380426,포항시,natural,모래,N,Y
18211,9,36.060026,129.380337,포항시,natural,모래,N,Y
18211,10,36.059868,129.380239,포항시,natural,모래,N,Y
18211,11,36.059738,129.380166,포항시,natural,모래,N,Y
18211,12,36.059565,129.380076,포항시,natural,모래,N,Y
18211,13,36.059419,129.380001,포항시,natural,모래,N,Y
18211,14,36.059273,129.379928,포항시,natural,모래,N,Y
18211,15,36.059117,129.379851,포항시,natural,모래,N,Y
18211,16,36.058948,129.379768,포항시,natural,모래,N,Y
18211,17,36.05879,129.379678,포항시,natural,모래,N,Y
18211,18,36.058669,129.379596,포항시,natural,모래,N,Y
18211,19,36.058518,129.379508,포항시,natural,모래,N,Y
18211,20,36.058353,129.379425,포항시,natural,모래,N,Y
18211,21,36.058188,129.379338,포항시,natural,모래,N,Y
18211,22,36.057904,129.379189,포항시,natural,모래,N,Y
18211,23,36.057769,129.37912,포항시,natural,모래,N,Y
18211,24,36.057616,129.379036,포항시,natural,모래,N,Y
18211,25,36.057475,129.378952,포항시,natural,모래,N,Y
18211,26,36.05734,129.378883,포항시,natural,모래,N,Y
18211,27,36.057136,129.378809,포항시,natural,모래,N,Y
18211,28,36.056973,129.378766,포항시,natural,모래,N,Y
18211,29,36.056794,129.378711,포항시,natural,모래,N,Y
18211,30,36.05666,129.378669,포항시,natural,모래,N,Y
18211,31,36.056521,129.378627,포항시,natural,모래,N,Y
18211,32,36.056337,129.378592,포항시,natural,모래,N,Y
18211,33,36.056161,129.378562,포항시,natural,모래,N,Y
18211,34,36.055938,129.378471,포항시,natural,모래,N,Y
18211,35,36.055763,129.378411,포항시,natural,모래,N,Y
18211,36,36.055581,129.378396,포항시,natural,모래,N,Y
18211,37,36.055408,129.378397,포항시,natural,모래,N,Y
18211,38,36.055241,129.378412,포항시,natural,모래,N,Y
18211,39,36.055093,129.37842,포항시,natural,모래,N,Y
18211,40,36.054821,129.378461,포항시,natural,모래,N,Y
18211,41,36.054627,129.378493,포항시,natural,모래,N,Y
18211,42,36.054465,129.378514,포항시,natural,모래,N,Y
18211,43,36.054298,129.378531,포항시,natural,모래,N,Y
18211,44,36.054152,129.378541,포항시,natural,모래,N,Y
18211,45,36.053989,129.378552,포항시,natural,모래,N,Y
18211,46,36.053843,129.378571,포항시,natural,모래,N,Y
18211,47,36.05368,129.378577,포항시,natural,모래,N,Y
18211,48,36.053464,129.37857,포항시,natural,모래,N,Y
18211,49,36.053324,129.37859,포항시,natural,모래,N,Y
18211,50,36.053157,129.378655,포항시,natural,모래,N,Y
18211,51,36.052987,129.378708,포항시,natural,모래,N,Y
18211,52,36.052771,129.378719,포항시,natural,모래,N,Y
18211,53,36.052479,129.37872,포항시,natural,모래,N,Y
18211,54,36.052332,129.378713,포항시,natural,모래,N,Y
18211,55,36.052183,129.378678,포항시,natural,모래,N,Y
18211,56,36.052135,129.378676,포항시,natural,모래,N,Y
18236,0,36.064758,129.572733,포항시,artificial,방벽,N,Y
18236,1,36.065168,129.572565,포항시,artificial,방벽,N,Y
18236,2,36.065224,129.572541,포항시,artificial,방벽,N,Y
18330,0,37.01216,129.415224,울진군,natural,모래,N,Y
18330,1,37.012041,129.41532,울진군,natural,모래,N,Y
18330,2,37.011917,129.415419,울진군,natural,모래,N,Y
18330,3,37.011787,129.415517,울진군,natural,모래,N,Y
18330,4,37.011721,129.415637,울진군,natural,모래,N,Y
18332,0,36.797079,129.461557,울진군,natural,암반,N,Y
18332,1,36.797204,129.46163,울진군,natural,암반,N,Y
18332,2,36.797098,129.461538,울진군,natural,암반,N,Y
18349,0,36.188139,129.379448,포항시,artificial,방벽,N,Y
18349,1,36.188041,129.37961,포항시,artificial,방벽,N,Y
18349,2,36.187879,129.379607,포항시,artificial,방벽,N,Y
18353,0,36.154298,129.401183,포항시,artificial,부두,N,Y
18353,1,36.154053,129.401079,포항시,artificial,부두,N,Y
18353,2,36.154118,129.400912,포항시,artificial,부두,N,Y
18353,3,36.154334,129.401014,포항시,artificial,부두,N,Y
18353,4,36.154471,129.400745,포항시,artificial,부두,N,Y
18353,5,36.154481,129.400744,포항시,artificial,부두,N,Y
18370,0,36.068193,129.56831,포항시,natural,자갈,N,Y
18370,1,36.068049,129.568312,포항시,natural,자갈,N,Y
18370,2,36.067844,129.568368,포항시,natural,자갈,N,Y
18370,3,36.067736,129.568471,포항시,natural,자갈,N,Y
18370,4,36.067676,129.568626,포항시,natural,자갈,N,Y
18370,5,36.067564,129.568735,포항시,natural,자갈,N,Y
18370,6,36.067584,129.568819,포항시,natural,자갈,N,Y
18393,0,36.310381,129.379457,영덕군,natural,암반,N,Y
18393,1,36.310421,129.379633,영덕군,natural,암반,N,Y
18393,2,36.310548,129.379736,영덕군,natural,암반,N,Y
18393,3,36.310662,129.379829,영덕군,natural,암반,N,Y
18393,4,36.310767,129.379935,영덕군,natural,암반,N,Y
18393,5,36.310914,129.379932,영덕군,natural,암반,N,Y
18393,6,36.310805,129.379809,영덕군,natural,암반,N,Y
18393,7,36.310739,129.379641,영덕군,natural,암반,N,Y
18393,8,36.310636,129.379478,영덕군,natural,암반,N,Y
18393,9,36.310627,129.379455,영덕군,natural,암반,N,Y
18502,0,36.019583,129.405809,포항시,artificial,방파제,Y,Y
18502,1,36.019321,129.406164,포항시,artificial,방파제,Y,Y
18502,2,36.018877,129.407237,포항시,artificial,방파제,Y,Y
18502,3,36.018607,129.407889,포항시,artificial,방파제,Y,Y
18502,4,36.018481,129.408091,포항시,artificial,방파제,Y,Y
18502,5,36.018503,129.408444,포항시,artificial,방파제,Y,Y
18502,6,36.018589,129.408788,포항시,artificial,방파제,Y,Y
18502,7,36.018606,129.408165,포항시,artificial,방파제,Y,Y
18502,8,36.019583,129.405809,포항시,artificial,방파제,Y,Y
18522,0,36.042512,129.514168,포항시,natural,모래자갈,N,Y
18522,1,36.042608,129.514323,포항시,natural,모래자갈,N,Y
18522,2,36.042681,129.514464,포항시,natural,모래자갈,N,Y
18522,3,36.042769,129.514631,포항시,natural,모래자갈,N,Y
18522,4,36.042856,129.514768,포항시,natural,모래자갈,N,Y
18522,5,36.042951,129.51489,포항시,natural,모래자갈,N,Y
18522,6,36.043062,129.515023,포항시,natural,모래자갈,N,Y
18522,7,36.043172,129.515158,포항시,natural,모래자갈,N,Y
18522,8,36.043295,129.515284,포항시,natural,모래자갈,N,Y
18522,9,36.043418,129.515391,포항시,natural,모래자갈,N,Y
18522,10,36.043571,129.515477,포항시,natural,모래자갈,N,Y
18522,11,36.043731,129.515516,포항시,natural,모래자갈,N,Y
18522,12,36.04388,129.515529,포항시,natural,모래자갈,N,Y
18522,13,36.044039,129.515532,포항시,natural,모래자갈,N,Y
18522,14,36.044188,129.515499,포항시,natural,모래자갈,N,Y
18522,15,36.044322,129.51555,포항시,natural,모래자갈,N,Y
18522,16,36.044332,129.515567,포항시,natural,모래자갈,N,Y
18544,0,35.86039,129.527588,포항시,artificial,부두,N,Y
18544,1,35.860451,129.527754,포항시,artificial,부두,N,Y
18544,2,35.860514,129.527925,포항시,artificial,부두,N,Y
18544,3,35.860527,129.527964,포항시,artificial,부두,N,Y
18547,0,36.622756,129.412459,영덕군,natural,암반,N,Y
18547,1,36.622665,129.412346,영덕군,natural,암반,N,Y
18557,0,36.154481,129.400744,포항시,artificial,부두,N,Y
18557,1,36.154446,129.400434,포항시,artificial,부두,N,Y
18557,2,36.154197,129.40031,포항시,artificial,부두,N,Y
18557,3,36.154028,129.400351,포항시,artificial,부두,N,Y
18557,4,36.15399,129.400779,포항시,artificial,부두,N,Y
18557,5,36.153694,129.401056,포항시,artificial,부두,N,Y
18586,0,37.033008,129.413529,울진군,artificial,방벽,N,Y
18586,1,37.032894,129.413247,울진군,artificial,방벽,N,Y
18586,2,37.032813,129.413047,울진군,artificial,방벽,N,Y
18586,3,37.032706,129.412774,울진군,artificial,방벽,N,Y
18586,4,37.032544,129.41247,울진군,artificial,방벽,N,Y
18586,5,37.032427,129.412275,울진군,artificial,방벽,N,Y
18586,6,37.032355,129.412074,울진군,artificial,방벽,N,Y
18586,7,37.032087,129.411785,울진군,artificial,방벽,N,Y
18586,8,37.031861,129.411608,울진군,artificial,방벽,N,Y
18586,9,37.031607,129.411396,울진군,artificial,방벽,N,Y
18586,10,37.031459,129.411248,울진군,artificial,방벽,N,Y
18586,11,37.031337,129.411031,울진군,artificial,방벽,N,Y
18586,12,37.031211,129.410759,울진군,artificial,방벽,N,Y
18586,13,37.031127,129.410499,울진군,artificial,방벽,N,Y
18586,14,37.031006,129.410421,울진군,artificial,방벽,N,Y
18634,0,36.677565,129.462791,울진군,artificial,방벽,N,Y
18634,1,36.677966,129.463088,울진군,artificial,방벽,N,Y
18634,2,36.678558,129.463532,울진군,artificial,방벽,N,Y
18634,3,36.67895,129.463825,울진군,artificial,방벽,N,Y
18634,4,36.679172,129.463934,울진군,artificial,방벽,N,Y
18634,5,36.679303,129.464018,울진군,artificial,방벽,N,Y
18634,6,36.679408,129.464143,울진군,artificial,방벽,N,Y
18634,7,36.679513,129.464313,울진군,artificial,방벽,N,Y
18634,8,36.679598,129.464461,울진군,artificial,방벽,N,Y
18634,9,36.67972,129.46471,울진군,artificial,방벽,N,Y
18634,10,36.679803,129.464918,울진군,artificial,방벽,N,Y
18634,11,36.679874,129.46508,울진군,artificial,방벽,N,Y
18634,12,36.679898,129.465113,울진군,artificial,방벽,N,Y
18674,0,36.532557,129.440427,영덕군,artificial,부두,N,Y
18674,1,36.532458,129.440292,영덕군,artificial,부두,N,Y
18674,2,36.532199,129.440209,영덕군,artificial,부두,N,Y
18674,3,36.53188,129.440056,영덕군,artificial,부두,N,Y
18674,4,36.532378,129.439643,영덕군,artificial,부두,N,Y
18674,5,36.532525,129.439652,영덕군,artificial,부두,N,Y
18674,6,36.532688,129.439852,영덕군,artificial,부두,N,Y
18674,7,36.532679,129.440036,영덕군,artificial,부두,N,Y
18674,8,36.53266,129.440178,영덕군,artificial,부두,N,Y
18709,0,36.790969,129.462179,울진군,natural,암반,N,Y
18709,1,36.79105,129.462348,울진군,natural,암반,N,Y
18709,2,36.79117,129.462258,울진군,natural,암반,N,Y
18709,3,36.791303,129.462329,울진군,natural,암반,N,Y
18709,4,36.791347,129.462156,울진군,natural,암반,N,Y
18709,5,36.791485,129.462157,울진군,natural,암반,N,Y
18709,6,36.791575,129.462283,울진군,natural,암반,N,Y
18709,7,36.791713,129.462233,울진군,natural,암반,N,Y
18709,8,36.791769,129.462117,울진군,natural,암반,N,Y
18732,0,35.690575,129.47549,경주시,artificial,방벽,N,Y
18732,1,35.690485,129.475686,경주시,artificial,방벽,N,Y
18732,2,35.690473,129.475691,경주시,artificial,방벽,N,Y
18740,0,35.972197,129.552356,포항시,natural,암반,N,Y
18740,1,35.972157,129.552465,포항시,natural,암반,N,Y
18770,0,36.039983,129.579054,포항시,artificial,방벽,N,Y
18770,1,36.040127,129.57912,포항시,artificial,방벽,N,Y
18770,2,36.040185,129.578956,포항시,artificial,방벽,N,Y
18770,3,36.040318,129.579033,포항시,artificial,방벽,N,Y
18770,4,36.040471,129.579225,포항시,artificial,방벽,N,Y
18770,5,36.040581,129.579372,포항시,artificial,방벽,N,Y
18770,6,36.040736,129.579576,포항시,artificial,방벽,N,Y
18770,7,36.040813,129.579745,포항시,artificial,방벽,N,Y
18770,8,36.04095,129.57986,포항시,artificial,방벽,N,Y
18770,9,36.041089,129.580022,포항시,artificial,방벽,N,Y
18770,10,36.04114,129.580076,포항시,artificial,방벽,N,Y
18790,0,36.482093,129.434038,영덕군,artificial,방파제,N,Y
18790,1,36.482027,129.43419,영덕군,artificial,방파제,N,Y
18790,2,36.481992,129.434364,영덕군,artificial,방파제,N,Y
18790,3,36.482032,129.434527,영덕군,artificial,방파제,N,Y
18791,0,36.927262,129.418352,울진군,natural,모래,N,Y
18791,1,36.927116,129.418385,울진군,natural,모래,N,Y
18791,2,36.926981,129.418397,울진군,natural,모래,N,Y
18791,3,36.926809,129.41846,울진군,natural,모래,N,Y
18791,4,36.926667,129.418515,울진군,natural,모래,N,Y
18791,5,36.926527,129.418558,울진군,natural,모래,N,Y
18791,6,36.926294,129.418587,울진군,natural,모래,N,Y
18791,7,36.92614,129.418693,울진군,natural,모래,N,Y
18810,0,36.062833,129.390639,포항시,artificial,방벽,N,Y
18810,1,36.062876,129.390808,포항시,artificial,방벽,N,Y
18810,2,36.06298,129.391232,포항시,artificial,방벽,N,Y
18810,3,36.063029,129.391434,포항시,artificial,방벽,N,Y
18810,4,36.06309,129.391692,포항시,artificial,방벽,N,Y
18810,5,36.063156,129.391982,포항시,artificial,방벽,N,Y
18810,6,36.063198,129.392189,포항시,artificial,방벽,N,Y
18810,7,36.06323,129.392396,포항시,artificial,방벽,N,Y
18810,8,36.063258,129.392648,포항시,artificial,방벽,N,Y
18810,9,36.063268,129.39285,포항시,artificial,방벽,N,Y
18810,10,36.063263,129.393041,포항시,artificial,방벽,N,Y
18810,11,36.063253,129.393232,포항시,artificial,방벽,N,Y
18810,12,36.063233,129.393448,포항시,artificial,방벽,N,Y
18810,13,36.063218,129.39362,포항시,artificial,방벽,N,Y
18810,14,36.063199,129.393828,포항시,artificial,방벽,N,Y
18810,15,36.063183,129.394034,포항시,artificial,방벽,N,Y
18810,16,36.063154,129.394292,포항시,artificial,방벽,N,Y
18810,17,36.063128,129.394532,포항시,artificial,방벽,N,Y
18810,18,36.063107,129.394717,포항시,artificial,방벽,N,Y
18810,19,36.063102,129.394907,포항시,artificial,방벽,N,Y
18810,20,36.063096,129.395103,포항시,artificial,방벽,N,Y
18810,21,36.063096,129.395322,포항시,artificial,방벽,N,Y
18810,22,36.063101,129.395534,포항시,artificial,방벽,N,Y
18810,23,36.0631,129.395762,포항시,artificial,방벽,N,Y
18810,24,36.063128,129.395982,포항시,artificial,방벽,N,Y
18810,25,36.063194,129.396196,포항시,artificial,방벽,N,Y
18810,26,36.063266,129.39638,포항시,artificial,방벽,N,Y
18810,27,36.063336,129.396529,포항시,artificial,방벽,N,Y
18810,28,36.063452,129.396699,포항시,artificial,방벽,N,Y
18810,29,36.063594,129.396912,포항시,artificial,방벽,N,Y
18810,30,36.063708,129.397083,포항시,artificial,방벽,N,Y
18810,31,36.063837,129.397283,포항시,artificial,방벽,N,Y
18810,32,36.06394,129.397436,포항시,artificial,방벽,N,Y
18810,33,36.064085,129.397647,포항시,artificial,방벽,N,Y
18810,34,36.064207,129.397821,포항시,artificial,방벽,N,Y
18810,35,36.064331,129.39798,포항시,artificial,방벽,N,Y
18810,36,36.064478,129.398124,포항시,artificial,방벽,N,Y
18810,37,36.064641,129.398265,포항시,artificial,방벽,N,Y
18810,38,36.064808,129.398409,포항시,artificial,방벽,N,Y
18810,39,36.064933,129.398517,포항시,artificial,방벽,N,Y
18810,40,36.065046,129.398615,포항시,artificial,방벽,N,Y
18810,41,36.065172,129.398722,포항시,artificial,방벽,N,Y
18810,42,36.065341,129.398875,포항시,artificial,방벽,N,Y
18810,43,36.065468,129.398985,포항시,artificial,방벽,N,Y
18810,44,36.065617,129.399109,포항시,artificial,방벽,N,Y
18810,45,36.065736,129.399218,포항시,artificial,방벽,N,Y
18810,46,36.065909,129.399374,포항시,artificial,방벽,N,Y
18810,47,36.066042,129.399512,포항시,artificial,방벽,N,Y
18810,48,36.066211,129.399648,포항시,artificial,방벽,N,Y
18810,49,36.066359,129.399713,포항시,artificial,방벽,N,Y
18810,50,36.066519,129.399783,포항시,artificial,방벽,N,Y
18810,51,36.066692,129.399838,포항시,artificial,방벽,N,Y
18810,52,36.066837,129.399881,포항시,artificial,방벽,N,Y
18810,53,36.066976,129.39993,포항시,artificial,방벽,N,Y
18810,54,36.06711,129.399971,포항시,artificial,방벽,N,Y
18810,55,36.067296,129.400032,포항시,artificial,방벽,N,Y
18810,56,36.067468,129.400087,포항시,artificial,방벽,N,Y
18810,57,36.067614,129.400135,포항시,artificial,방벽,N,Y
18810,58,36.067771,129.400185,포항시,artificial,방벽,N,Y
18810,59,36.06791,129.400229,포항시,artificial,방벽,N,Y
18810,60,36.068052,129.400273,포항시,artificial,방벽,N,Y
18810,61,36.068195,129.400319,포항시,artificial,방벽,N,Y
18810,62,36.068498,129.400407,포항시,artificial,방벽,N,Y
18851,0,35.748134,129.488434,경주시,natural,평탄일반,N,Y
18851,1,35.747952,129.488266,경주시,natural,평탄일반,N,Y
18851,2,35.747939,129.488258,경주시,natural,평탄일반,N,Y
18870,0,36.009204,129.468665,포항시,artificial,공사중,N,Y
18870,1,36.009359,129.46867,포항시,artificial,공사중,N,Y
18870,2,36.009484,129.468819,포항시,artificial,공사중,N,Y
18870,3,36.009604,129.468982,포항시,artificial,공사중,N,Y
18870,4,36.009733,129.469176,포항시,artificial,공사중,N,Y
18870,5,36.00986,129.469368,포항시,artificial,공사중,N,Y
18870,6,36.009987,129.469583,포항시,artificial,공사중,N,Y
18870,7,36.010139,129.469875,포항시,artificial,공사중,N,Y
18870,8,36.010218,129.470033,포항시,artificial,공사중,N,Y
18870,9,36.010365,129.470381,포항시,artificial,공사중,N,Y
18870,10,36.010495,129.470688,포항시,artificial,공사중,N,Y
18870,11,36.01056,129.470846,포항시,artificial,공사중,N,Y
18870,12,36.010748,129.471166,포항시,artificial,공사중,N,Y
18870,13,36.010936,129.471379,포항시,artificial,공사중,N,Y
18870,14,36.011059,129.471648,포항시,artificial,공사중,N,Y
18870,15,36.011123,129.471839,포항시,artificial,공사중,N,Y
18870,16,36.011168,129.472029,포항시,artificial,공사중,N,Y
18870,17,36.011206,129.472204,포항시,artificial,공사중,N,Y
18870,18,36.011282,129.47245,포항시,artificial,공사중,N,Y
18870,19,36.01137,129.472712,포항시,artificial,공사중,N,Y
18870,20,36.011466,129.472877,포항시,artificial,공사중,N,Y
18870,21,36.01173,129.473228,포항시,artificial,공사중,N,Y
18870,22,36.011841,129.473351,포항시,artificial,공사중,N,Y
18870,23,36.011961,129.473528,포항시,artificial,공사중,N,Y
18870,24,36.012069,129.473639,포항시,artificial,공사중,N,Y
18870,25,36.012279,129.473802,포항시,artificial,공사중,N,Y
18870,26,36.012397,129.473957,포항시,artificial,공사중,N,Y
18873,0,36.012726,129.579474,포항시,natural,암반,N,Y
18873,1,36.01271,129.579295,포항시,natural,암반,N,Y
18873,2,36.0127,129.579196,포항시,natural,암반,N,Y
18887,0,36.7677,129.478315,울진군,artificial,방사제,N,Y
18887,1,36.767643,129.478513,울진군,artificial,방사제,N,Y
18887,2,36.767552,129.478646,울진군,artificial,방사제,N,Y
18887,3,36.767689,129.478578,울진군,artificial,방사제,N,Y
18887,4,36.767711,129.478585,울진군,artificial,방사제,N,Y
18901,0,35.864863,129.529308,포항시,natural,암반,N,Y
18901,1,35.864858,129.529271,포항시,natural,암반,N,Y
18903,0,36.084471,129.557976,포항시,natural,암반,N,Y
18903,1,36.084592,129.558076,포항시,natural,암반,N,Y
18903,2,36.084574,129.557976,포항시,natural,암반,N,Y
18906,0,36.081696,129.561031,포항시,artificial,방파제,N,Y
18906,1,36.08163,129.561185,포항시,artificial,방파제,N,Y
18906,2,36.081615,129.561357,포항시,artificial,방파제,N,Y
18906,3,36.081631,129.561553,포항시,artificial,방파제,N,Y
18906,4,36.081705,129.56174,포항시,artificial,방파제,N,Y
18906,5,36.081843,129.561881,포항시,artificial,방파제,N,Y
18906,6,36.081955,129.561996,포항시,artificial,방파제,N,Y
18906,7,36.081815,129.562041,포항시,artificial,방파제,N,Y
18906,8,36.08166,129.561955,포항시,artificial,방파제,N,Y
18906,9,36.081469,129.561821,포항시,artificial,방파제,N,Y
18906,10,36.081334,129.561728,포항시,artificial,방파제,N,Y
18906,11,36.080653,129.562899,포항시,artificial,방파제,N,Y
18906,12,36.080967,129.562159,포항시,artificial,방파제,N,Y
18945,0,36.047058,129.517508,포항시,natural,암반,N,Y
18945,1,36.047194,129.517525,포항시,natural,암반,N,Y
18945,2,36.047312,129.517615,포항시,natural,암반,N,Y
18945,3,36.047441,129.51767,포항시,natural,암반,N,Y
18945,4,36.047349,129.517736,포항시,natural,암반,N,Y
18965,0,36.290016,129.375578,영덕군,natural,암반,N,Y
18965,1,36.289933,129.375715,영덕군,natural,암반,N,Y
18965,2,36.289842,129.375841,영덕군,natural,암반,N,Y
18965,3,36.289871,129.376005,영덕군,natural,암반,N,Y
18965,4,36.289951,129.376072,영덕군,natural,암반,N,Y
19006,0,36.147987,129.39751,포항시,natural,자갈,N,Y
19006,1,36.148166,129.397481,포항시,natural,자갈,N,Y
19006,2,36.148316,129.397511,포항시,natural,자갈,N,Y
19006,3,36.14845,129.397553,포항시,natural,자갈,N,Y
19006,4,36.148584,129.397665,포항시,natural,자갈,N,Y
19006,5,36.148756,129.397741,포항시,natural,자갈,N,Y
19006,6,36.14887,129.397874,포항시,natural,자갈,N,Y
19006,7,36.148996,129.39798,포항시,natural,자갈,N,Y
19006,8,36.149159,129.398073,포항시,natural,자갈,N,Y
19006,9,36.149318,129.398087,포항시,natural,자갈,N,Y
19006,10,36.149455,129.398095,포항시,natural,자갈,N,Y
19006,11,36.149598,129.398075,포항시,natural,자갈,N,Y
19006,12,36.149728,129.398125,포항시,natural,자갈,N,Y
19006,13,36.149857,129.398192,포항시,natural,자갈,N,Y
19006,14,36.149967,129.398312,포항시,natural,자갈,N,Y
19006,15,36.150076,129.39846,포항시,natural,자갈,N,Y
19006,16,36.150218,129.398515,포항시,natural,자갈,N,Y
19006,17,36.150315,129.398636,포항시,natural,자갈,N,Y
19006,18,36.150422,129.398747,포항시,natural,자갈,N,Y
19006,19,36.150558,129.398768,포항시,natural,자갈,N,Y
19006,20,36.150693,129.398792,포항시,natural,자갈,N,Y
19006,21,36.150834,129.398802,포항시,natural,자갈,N,Y
19006,22,36.150972,129.398837,포항시,natural,자갈,N,Y
19006,23,36.151124,129.39886,포항시,natural,자갈,N,Y
19006,24,36.151263,129.398861,포항시,natural,자갈,N,Y
19006,25,36.151423,129.39892,포항시,natural,자갈,N,Y
19006,26,36.15156,129.398938,포항시,natural,자갈,N,Y
19006,27,36.151731,129.398998,포항시,natural,자갈,N,Y
19006,28,36.15187,129.399056,포항시,natural,자갈,N,Y
19006,29,36.15199,129.399144,포항시,natural,자갈,N,Y
19006,30,36.15204,129.399302,포항시,natural,자갈,N,Y
19006,31,36.15204,129.399389,포항시,natural,자갈,N,Y
19038,0,35.860999,129.526655,포항시,artificial,방파제,N,Y
19038,1,35.861108,129.526713,포항시,artificial,방파제,N,Y
19042,0,36.919425,129.419858,울진군,natural,암반,Y,Y
19042,1,36.91936,129.419709,울진군,natural,암반,Y,Y
19042,2,36.919226,129.419762,울진군,natural,암반,Y,Y
19042,3,36.919337,129.419875,울진군,natural,암반,Y,Y
19042,4,36.919425,129.419858,울진군,natural,암반,Y,Y
19167,0,36.096306,129.428006,포항시,artificial,방파제,N,Y
19167,1,36.096306,129.427934,포항시,artificial,방파제,N,Y
