feature_id,name,lat,lon,value,weight,sigungu,usable,geom,source
B1,청송 보광사 극락전,36.41768,129.044177,보물,2.0,청송군,True,point,국가유산청 API + 01b 분류
B1,포항 보경사 적광전,36.2522403474434,129.317807418524,보물,2.0,포항시,True,point,국가유산청 API + 01b 분류
B1,예천 야옹정,36.7053404344559,128.438744452085,보물,2.0,예천군,True,point,국가유산청 API + 01b 분류
B1,구미 대둔사 대웅전,36.3360368019616,128.24191033237,보물,2.0,구미시,True,point,국가유산청 API + 01b 분류
B1,김천 방초정,36.029639,128.040021,보물,2.0,김천시,True,point,국가유산청 API + 01b 분류
B1,봉화 한수정,36.938757,128.916587,보물,2.0,봉화군,True,point,국가유산청 API + 01b 분류
B1,청송 찬경루,36.433183,129.055494,보물,2.0,청송군,True,point,국가유산청 API + 01b 분류
B1,안동 청원루,36.579617,128.548774,보물,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 체화정,36.579245,128.57849,보물,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,경주 귀래정,36.048946,129.246141,보물,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,안동 봉황사 대웅전,36.546654,128.932669,보물,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,의성 고운사 연수전,36.458637,128.750287,보물,2.0,의성군,True,point,국가유산청 API + 01b 분류
B1,상주향교 대성전‧동무‧서무,36.406651,128.157406,보물,2.0,상주시,True,point,국가유산청 API + 01b 분류
B1,경주향교 명륜당,35.83156,129.216862,보물,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주향교 동무‧서무‧신삼문,35.831086,129.217044,보물,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,구미 금오서원 정학당,36.227646,128.338676,보물,2.0,구미시,True,point,국가유산청 API + 01b 분류
B1,구미 금오서원 상현묘,36.227778,128.338604,보물,2.0,구미시,True,point,국가유산청 API + 01b 분류
B1,안동 병산서원 만대루,36.54041,128.552719,보물,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 도산서원 도산서당,36.72701,128.84356,보물,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 도산서원 농운정사,36.726922,128.843358,보물,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,의성 대곡사 범종루,36.490174,128.377647,보물,2.0,의성군,True,point,국가유산청 API + 01b 분류
B1,칠곡 송림사 대웅전,35.982403,128.577483,보물,2.0,칠곡군,True,point,국가유산청 API + 01b 분류
B1,경주 옥산서원 무변루,0.0,0.0,보물,2.0,경주시,False,point,국가유산청 API + 01b 분류
B1,봉화 청암정,0.0,0.0,보물,2.0,봉화군,False,point,국가유산청 API + 01b 분류
B1,영주 부석사 안양루,0.0,0.0,보물,2.0,영주시,False,point,국가유산청 API + 01b 분류
B1,영주 부석사 범종각,0.0,0.0,보물,2.0,영주시,False,point,국가유산청 API + 01b 분류
B1,포항 상달암,0.0,0.0,보물,2.0,포항시,False,point,국가유산청 API + 01b 분류
B1,문경 봉암사 봉황문,0.0,0.0,보물,2.0,문경시,False,point,국가유산청 API + 01b 분류
B1,상주 대산루,0.0,0.0,보물,2.0,상주시,False,point,국가유산청 API + 01b 분류
B1,포항 보경사 천왕문,0.0,0.0,보물,2.0,포항시,False,point,국가유산청 API + 01b 분류
B1,김천 직지사 천왕문,0.0,0.0,보물,2.0,김천시,False,point,국가유산청 API + 01b 분류
B1,의성 고운사 가운루,0.0,0.0,보물,2.0,의성군,False,point,국가유산청 API + 01b 분류
