feature_id,name,lat,lon,value,weight,sigungu,usable,geom,source
A7,장성럭키,36.066287,129.380269,어린이공원,1990.1,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성경성,36.078563,129.383308,어린이공원,1604.1,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성서당,36.084684,129.383965,어린이공원,1542.3,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성장량로,36.083635,129.390442,어린이공원,1994.4,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성현대,36.083194,129.394135,어린이공원,1600.5,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,효자 웰빙,36.005333,129.341648,어린이공원,2450.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,두호성실,36.06742,129.372495,어린이공원,2750.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,두호아이파크,36.065335,129.374492,어린이공원,1838.5,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,두호창펄리,36.062892,129.375459,어린이공원,1950.1,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,두호용두산,36.060832,129.374063,어린이공원,1963.8,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,두호희망봉,36.064556,129.381182,어린이공원,1900.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,두호관주당,36.068898,129.382769,어린이공원,2082.4,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,두호갓뒷골,36.067396,129.38173,어린이공원,2534.8,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,두호sk소공원,36.060968,129.372199,소공원,770.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,삼구트리니엔시그니처1호,36.0328065,129.3416764,소공원,1517.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,삼구트리니엔시그니처2호,36.033263,129.3411665,소공원,1925.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,득량꿈별,36.031246,129.343419,어린이공원,2370.4,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,용흥용당,36.028888,129.357293,어린이공원,629.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,우현서,36.055653,129.357375,어린이공원,1415.9,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,우현어울,36.053361,129.360009,어린이공원,1571.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,창포초,36.067645,129.368771,어린이공원,2779.8,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,효자 전희,36.006783,129.342109,어린이공원,3350.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,효자 가람,36.005416,129.335732,어린이공원,2500.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,지곡스틸,36.033341,129.313441,어린이공원,3019.6,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,교동연화지공원,36.1372301782,128.0931626834,수변공원,22000.0,경상북도 김천시청,True,point,전국도시공원정보표준데이터
A7,성내공원,36.122248,128.122834,근린공원,135000.0,경상북도 김천시청,True,point,전국도시공원정보표준데이터
A7,남산공원,36.116548,128.118635,근린공원,16400.0,경상북도 김천시청,True,point,전국도시공원정보표준데이터
A7,부곡근린공원,36.125008,128.089499,근린공원,15187.0,경상북도 김천시청,True,point,전국도시공원정보표준데이터
A7,교동근린공원,36.142576,128.097412,근린공원,17144.0,경상북도 김천시청,True,point,전국도시공원정보표준데이터
A7,조각공원,36.130384,128.116615,근린공원,18517.0,경상북도 김천시청,True,point,전국도시공원정보표준데이터
A7,직지문화공원,36.115475,128.014261,근린공원,79160.0,경상북도 김천시청,True,point,전국도시공원정보표준데이터
A7,왕버들공원,36.116154,128.1809533224,근린공원,87966.0,경상북도 김천시청,True,point,전국도시공원정보표준데이터
A7,양덕풍림,36.082812,129.403884,어린이공원,2275.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,양덕양덕중,36.084206,129.407992,어린이공원,2275.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,양덕한마음,36.080534,129.408306,어린이공원,2505.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,양덕 사랑골,36.091205,129.384235,어린이공원,3667.1,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,양덕 북시골,36.089894,129.384924,어린이공원,1749.9,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,양덕 연오랑,36.088864,129.389502,어린이공원,1514.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,양덕 세오녀,36.087622,129.390967,어린이공원,1520.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,양덕 불미골,36.090472,129.391707,어린이공원,1750.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,양덕 성곡,36.090153,129.394132,어린이공원,1750.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,양덕 갈매기,36.088175,129.394575,어린이공원,1749.8,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성침촌지구1소공원,36.08499128,129.375374,소공원,1286.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,창포제비,36.067161,129.370882,어린이공원,3089.9,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,창포주공중앙,36.065874,129.369916,어린이공원,2037.8,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
