feature_id,name,lat,lon,lat2,lon2,sigungu,weight,geom,value,source
A6,산업단지6길(풍산읍),36.6035182,128.5406007,36.6041308,128.5406128,안동시,106,segment,1.0,가로수길 표준데이터 수종분류
A6,산업단지7길(풍산읍),36.603116,128.53686,36.6026011,128.5369616,안동시,84,segment,1.0,가로수길 표준데이터 수종분류
A6,산업단지길(풍산읍),36.5886964,128.5489095,36.5894877,128.549037,안동시,586,segment,0.5,가로수길 표준데이터 수종분류
A6,산업단지길(풍산읍),36.5995572,128.5445002,36.6000673,128.5468571,안동시,40,segment,0.0,가로수길 표준데이터 수종분류
A6,상리길(풍산읍),36.5863494,128.5841917,36.5879962,128.5897672,안동시,200,segment,1.0,가로수길 표준데이터 수종분류
A6,신양로(풍산읍),36.5881069,128.5671213,36.5884067,128.5669374,안동시,88,segment,0.0,가로수길 표준데이터 수종분류
A6,절뒤길(풍산읍),36.602274,128.5378715,36.5995143,128.5380625,안동시,101,segment,0.0,가로수길 표준데이터 수종분류
A6,유통단지길(풍산읍),36.5905178,128.6099984,36.5883432,128.6088918,안동시,354,segment,0.5,가로수길 표준데이터 수종분류
A6,조파길(풍산읍),36.6069607,128.554438,36.6067672,128.5547694,안동시,149,segment,0.0,가로수길 표준데이터 수종분류
A6,정하로(정하동),36.5471893,128.7350429,36.5474303,128.7376726,안동시,81,segment,1.0,가로수길 표준데이터 수종분류
A6,"지풍로(풍산읍,풍천면)",36.5565501,128.5100367,36.5566539,128.5110886,안동시,469,segment,0.0,가로수길 표준데이터 수종분류
A6,풍산공단길(풍산읍),36.5994373,128.5363512,36.5996045,128.53945,안동시,41,segment,0.0,가로수길 표준데이터 수종분류
A6,풍산공단길(풍산읍),36.6022259,128.5367083,36.599484,128.5369221,안동시,47,segment,0.0,가로수길 표준데이터 수종분류
A6,풍산단호로(풍산읍),36.5713618,128.5742338,36.5707589,128.5741769,안동시,448,segment,1.0,가로수길 표준데이터 수종분류
A6,"풍산단호로(풍산읍,남후면)",36.5480286,128.6315742,36.5483829,128.6313583,안동시,42,segment,0.0,가로수길 표준데이터 수종분류
A6,"풍산생명의콩길(풍산읍,서후면)",36.6051415,128.6066703,36.607237,128.6076302,안동시,165,segment,0.0,가로수길 표준데이터 수종분류
A6,풍산중앙길(풍산읍),36.5827382,128.5628901,36.5825312,128.5635563,안동시,114,segment,0.0,가로수길 표준데이터 수종분류
A6,풍산태사로(풍산읍),36.5611842,128.6692903,36.5629472,128.6695069,안동시,56,segment,0.0,가로수길 표준데이터 수종분류
A6,풍산태사로(풍산읍),36.5822547,128.5619642,36.5819071,128.5623594,안동시,155,segment,1.0,가로수길 표준데이터 수종분류
A6,농암로(예안면),36.6625554,128.8827594,36.6626671,128.8825385,안동시,257,segment,1.0,가로수길 표준데이터 수종분류
A6,가송길(도산면),36.7628817,128.884941,36.7620951,128.8856832,안동시,128,segment,0.5,가로수길 표준데이터 수종분류
A6,도산서원길(도산면),36.7285072,128.8401785,36.7297146,128.8401737,안동시,205,segment,0.0,가로수길 표준데이터 수종분류
A6,백운로(도산면),36.7416741,128.8382091,36.7414076,128.8385497,안동시,135,segment,1.0,가로수길 표준데이터 수종분류
A6,온천로(도산면),36.771954,128.8113476,36.7716708,128.8115985,안동시,198,segment,0.5,가로수길 표준데이터 수종분류
A6,용수길(도산면),36.7723508,128.8107297,36.7720785,128.8108577,안동시,806,segment,1.0,가로수길 표준데이터 수종분류
A6,월천길(도산면),36.7038823,128.8291288,36.702547,128.8304175,안동시,99,segment,0.5,가로수길 표준데이터 수종분류
A6,월천길(도산면),36.6980575,128.833511,36.6980378,128.8336224,안동시,142,segment,1.0,가로수길 표준데이터 수종분류
A6,녹전로(녹전면),36.7325123,128.7788538,36.7672297,128.7538421,안동시,165,segment,1.0,가로수길 표준데이터 수종분류
A6,녹전로(녹전면),36.76744,128.75315,36.74627,128.76969,안동시,314,segment,0.5,가로수길 표준데이터 수종분류
A6,녹지로(녹전면),36.7241511,128.7527387,36.724099,128.7526032,안동시,170,segment,0.0,가로수길 표준데이터 수종분류
A6,녹지로(녹전면),36.7313559,128.7560143,36.7314903,128.7560622,안동시,136,segment,1.0,가로수길 표준데이터 수종분류
A6,녹지로(녹전면),36.7326807,128.7645183,36.7327016,128.764933,안동시,45,segment,1.0,가로수길 표준데이터 수종분류
A6,녹지로(녹전면),36.7273011,128.7541983,36.7285702,128.7548987,안동시,37,segment,1.0,가로수길 표준데이터 수종분류
A6,"원매길, 신매로(녹전면)",36.7861422,128.7464544,36.7865753,128.7470243,안동시,149,segment,0.5,가로수길 표준데이터 수종분류
A6,감애구송로(녹전면),36.7079508,128.7710136,36.706488,128.770622,안동시,119,segment,1.0,가로수길 표준데이터 수종분류
A6,예봉로(녹전면),36.8101762,128.7486027,36.8093772,128.7484052,안동시,84,segment,0.0,가로수길 표준데이터 수종분류
A6,"맑은샘길(천리동,운흥동)",36.5612801,128.7264451,36.5613499,128.726603,안동시,20,segment,0.0,가로수길 표준데이터 수종분류
A6,"석주로(법흥동,석동동)",36.5641082,128.7438543,36.5659742,128.7468675,안동시,614,segment,0.667,가로수길 표준데이터 수종분류
A6,"서동문로(법흥동,태화동)",36.5661551,128.712044,36.5663046,128.7129297,안동시,202,segment,0.0,가로수길 표준데이터 수종분류
A6,"축제장길(법흥동,옥야동)",36.5590033,128.7212679,36.5598824,128.7252748,안동시,286,segment,0.333,가로수길 표준데이터 수종분류
A6,호반로(상아동),36.5818812,128.763727,36.5824783,128.7641763,안동시,55,segment,0.0,가로수길 표준데이터 수종분류
A6,"퇴계로(천리동,명륜동)",36.5633119,128.7261329,36.5642318,128.7260752,안동시,60,segment,0.0,가로수길 표준데이터 수종분류
A6,영가로(동부동),36.5657858,128.7332361,36.5645177,128.7330737,안동시,44,segment,0.0,가로수길 표준데이터 수종분류
A6,퇴계로(안막동),36.5894681,128.7416539,36.5878581,128.7414613,안동시,407,segment,0.0,가로수길 표준데이터 수종분류
A6,"북순환로(상아동,이천동)",36.5863576,128.7157079,36.5863598,128.7168029,안동시,587,segment,0.5,가로수길 표준데이터 수종분류
A6,상아길(안막동),36.5823603,128.7372488,36.5823672,128.7373942,안동시,25,segment,0.0,가로수길 표준데이터 수종분류
A6,전거리2길(용상동),36.5606625,128.7441119,36.5584037,128.7476128,안동시,126,segment,0.0,가로수길 표준데이터 수종분류
A6,전거리8길(용상동),36.5565562,128.7457954,36.560313,128.7495099,안동시,106,segment,0.0,가로수길 표준데이터 수종분류
A6,전거리길(용상동),36.5589492,128.7417391,36.5592589,128.7421258,안동시,25,segment,1.0,가로수길 표준데이터 수종분류
A6,경동로(용상동),36.5621179,128.7462445,36.5617498,128.7467723,안동시,551,segment,0.0,가로수길 표준데이터 수종분류
A6,경동로(용상동),36.5498968,128.7841844,36.5493946,128.7852338,안동시,192,segment,0.0,가로수길 표준데이터 수종분류
A6,관광단지로(용상동),36.5540487,128.7545618,36.5560656,128.7564948,안동시,598,segment,0.0,가로수길 표준데이터 수종분류
A6,반변천교(송천동),36.5489644,128.7844757,36.5475339,128.7849341,안동시,190,segment,1.0,가로수길 표준데이터 수종분류
A6,관광단지로(성곡동),36.5677188,128.7715143,36.5675874,128.7712656,안동시,312,segment,1.0,가로수길 표준데이터 수종분류
A6,성곡천길,36.5548291,128.7498999,36.554194,128.7508126,안동시,42,segment,1.0,가로수길 표준데이터 수종분류
A6,"제비원로(안흥동,옥야동)",36.5592934,128.7211403,36.55964,128.7227229,안동시,45,segment,0.0,가로수길 표준데이터 수종분류
A6,"제비원로(금곡동,서후면)",36.5701009,128.7189786,36.572748,128.7191154,안동시,177,segment,0.0,가로수길 표준데이터 수종분류
A6,"제비원로(옥야동,광석동)",36.570011,128.7189654,36.5688854,128.7189181,안동시,156,segment,0.0,가로수길 표준데이터 수종분류
A6,배움길(당북동),36.5610247,128.7166776,36.5610686,128.7180077,안동시,23,segment,1.0,가로수길 표준데이터 수종분류
A6,강변마을1길(태화동),36.5583326,128.7152889,36.5583638,128.7162502,안동시,35,segment,0.5,가로수길 표준데이터 수종분류
A6,강변마을길2길(태화동),36.5591476,128.7168818,36.5592272,128.7176095,안동시,30,segment,1.0,가로수길 표준데이터 수종분류
A6,"단원로(율세동,평화동)",36.5700902,128.7191012,36.5700587,128.7212787,안동시,263,segment,0.5,가로수길 표준데이터 수종분류
A6,"안기천로(평화동,태화동)",36.5578204,128.7145628,36.5583031,128.7148304,안동시,233,segment,0.0,가로수길 표준데이터 수종분류
A6,"육사로(태화동,법흥동)",36.5639149,128.7435149,36.5628351,128.7415695,안동시,1519,segment,0.333,가로수길 표준데이터 수종분류
A6,"말구리길(태화동,옥동)",36.5681341,128.7078765,36.5679819,128.7078061,안동시,95,segment,0.0,가로수길 표준데이터 수종분류
A6,"옥명2길(옥동,태화동)",36.5706315,128.704625,36.5670092,128.7033726,안동시,64,segment,0.0,가로수길 표준데이터 수종분류
A6,태화중앙로(태화동),36.5634491,128.7147543,36.5625719,128.7143551,안동시,124,segment,0.0,가로수길 표준데이터 수종분류
A6,"태화중앙로, 서경지5길(태화동)",36.5586927,128.7146826,36.5586966,128.7144147,안동시,106,segment,0.0,가로수길 표준데이터 수종분류
A6,감나무길(태화동),36.5676301,128.7090941,36.5699639,128.7097152,안동시,91,segment,0.0,가로수길 표준데이터 수종분류
A6,"단원로(평화동,태화동)",36.5709127,128.7051227,36.5711146,128.7054958,안동시,141,segment,0.0,가로수길 표준데이터 수종분류
A6,"제비원로(안기동,이천동)",36.5795877,128.7165524,36.5823465,128.7151834,안동시,345,segment,0.0,가로수길 표준데이터 수종분류
A6,마지락길,36.5751266,128.7197491,36.5749966,128.7206399,안동시,10,segment,1.0,가로수길 표준데이터 수종분류
A6,옥동4길(옥동),36.5622183,128.7013015,36.5619323,128.7017644,안동시,20,segment,1.0,가로수길 표준데이터 수종분류
A6,"경북대로(태화동,송현동)",36.5717711,128.6973779,36.5700513,128.6972956,안동시,280,segment,0.0,가로수길 표준데이터 수종분류
A6,옥서1길(옥동),36.5607102,128.6907695,36.5615398,128.6977013,안동시,108,segment,1.0,가로수길 표준데이터 수종분류
A6,옥서2길(옥동),36.5611609,128.6952023,36.5589565,128.6956121,안동시,53,segment,0.0,가로수길 표준데이터 수종분류
A6,옥서3길(옥동),36.5610778,128.6940724,36.5589095,128.694483,안동시,69,segment,0.0,가로수길 표준데이터 수종분류
A6,옥서4길(옥동),36.5608517,128.6928612,36.5605175,128.6929209,안동시,70,segment,0.0,가로수길 표준데이터 수종분류
A6,옥서5길(옥동),36.5606555,128.690813,36.5579613,128.6914579,안동시,51,segment,1.0,가로수길 표준데이터 수종분류
A6,옥서로(옥동),36.5647901,128.6972363,36.5593507,128.6983012,안동시,175,segment,0.5,가로수길 표준데이터 수종분류
A6,광명로(옥동),36.5595206,128.6983943,36.5595983,128.6986305,안동시,79,segment,1.0,가로수길 표준데이터 수종분류
A6,"경북대로(옥동,태화동)",36.5578176,128.7040754,36.5575757,128.7039807,안동시,179,segment,0.0,가로수길 표준데이터 수종분류
A6,"하이마로(옥동,송현동)",36.5738944,128.6778751,36.573624,128.6778804,안동시,1716,segment,0.333,가로수길 표준데이터 수종분류
A6,광명로(옥동),36.5576546,128.6851186,36.5577899,128.6914765,안동시,243,segment,0.0,가로수길 표준데이터 수종분류
A6,복주4길(옥동),36.5637849,128.6975941,36.563897,128.6985795,안동시,47,segment,1.0,가로수길 표준데이터 수종분류
A6,복주길(옥동),36.5640976,128.6990418,36.563315,128.6995832,안동시,39,segment,1.0,가로수길 표준데이터 수종분류
A6,"광명로(태화동,옥동)",36.5634203,128.7029363,36.5635314,128.7033632,안동시,130,segment,0.0,가로수길 표준데이터 수종분류
A6,국도5호선 가로수길(의성),36.356691,128.694011,36.384881,128.675991,의성군,299,segment,0.0,가로수길 표준데이터 수종분류
A6,국도28호선 가로수길(의성-금성),36.343801,128.698841,36.216411,128.673111,의성군,249,segment,0.0,가로수길 표준데이터 수종분류
A6,지방도912호선 가로수길(의성-사곡),36.350411,128.710941,36.304861,128.801691,의성군,1330,segment,0.5,가로수길 표준데이터 수종분류
A6,지방도914호선 가로수길(의성-옥산),36.366311,128.724661,36.437491,128.833861,의성군,809,segment,1.0,가로수길 표준데이터 수종분류
A6,단촌 구계 고운사 진입로,36.460071,128.706681,36.456741,128.736111,의성군,378,segment,0.5,가로수길 표준데이터 수종분류
A6,문소1길 의성공고 앞,36.357271,128.698981,36.354981,128.699161,의성군,36,segment,0.0,가로수길 표준데이터 수종분류
A6,국도5호선 가로수길(봉양),36.289961,128.575471,36.299621,128.574481,의성군,279,segment,1.0,가로수길 표준데이터 수종분류
A6,북원3길 119안전센터 앞,36.357791,128.698921,36.359901,128.698091,의성군,24,segment,0.0,가로수길 표준데이터 수종분류
A6,북원3길 의성여고 앞,36.358591,128.693221,36.360991,128.697511,의성군,42,segment,1.0,가로수길 표준데이터 수종분류
A6,국도28호선 가로수길(봉양-다인),36.30219048,128.5761387,36.43664923,128.3778396,의성군,3100,segment,1.0,가로수길 표준데이터 수종분류
A6,낙동면 낙동리~장곡리,36.35958,128.298894,36.349719,128.281291,상주시,216,segment,1.0,가로수길 표준데이터 수종분류
A6,내서면 노류리,36.375953,128.029304,36.363671,128.038997,상주시,165,segment,1.0,가로수길 표준데이터 수종분류
A6,낙동면 비룡리,36.336059,128.217167,36.330047,128.211998,상주시,90,segment,1.0,가로수길 표준데이터 수종분류
A6,공성면 영오리,36.263761,128.081312,36.250037,128.075186,상주시,200,segment,1.0,가로수길 표준데이터 수종분류
A6,지방도919호선,35.758164,128.879983,38.959372,128.831521,경산시,5161,segment,0.714,가로수길 표준데이터 수종분류
A6,지방도925호선,35.750854,128.788661,35.782691,128.794923,경산시,1276,segment,0.4,가로수길 표준데이터 수종분류
A6,군도4호선,35.769961,128.897903,35.810521,128.931733,경산시,345,segment,0.667,가로수길 표준데이터 수종분류
A6,군도8호선,35.757795,128.753391,35.788929,128.731815,경산시,644,segment,0.5,가로수길 표준데이터 수종분류
A6,군도14호선,35.879974,128.837981,35.901249,128.825962,경산시,585,segment,0.5,가로수길 표준데이터 수종분류
A6,사동2택지지구,35.795832,128.801669,35.807587,128.741861,경산시,2173,segment,0.5,가로수길 표준데이터 수종분류
A6,신대부적지구,35.835157,128.768327,35.844181,128.763634,경산시,669,segment,0.667,가로수길 표준데이터 수종분류
A6,"진량1, 3산단",35.856123,128.821895,35.878742,128.837211,경산시,3022,segment,0.4,가로수길 표준데이터 수종분류
A6,하양지식산단,35.932188,128.828768,35.935056,128.812951,경산시,1850,segment,0.333,가로수길 표준데이터 수종분류
A6,하양 택지지구,35.916341,128.813271,35.916651,128.800872,경산시,380,segment,0.5,가로수길 표준데이터 수종분류
A6,진량4산단,35.853694,128.846613,35.878671,128.837917,경산시,2879,segment,0.2,가로수길 표준데이터 수종분류
A6,하양읍내,35.909895,128.813742,35.932761,128.830407,경산시,1549,segment,0.5,가로수길 표준데이터 수종분류
A6,진량읍내,35.852627,128.805136,35.893979,128.852958,경산시,1934,segment,0.5,가로수길 표준데이터 수종분류
A6,압량읍내,35.843212,128.846201,35.863657,128.766659,경산시,185,segment,0.5,가로수길 표준데이터 수종분류
A6,자인면내,35.815587,128.818423,35.848308,128.803932,경산시,1121,segment,0.5,가로수길 표준데이터 수종분류
A6,용성면내,35.793784,128.858141,35.792996,128.874728,경산시,369,segment,1.0,가로수길 표준데이터 수종분류
A6,와촌면내,35.933774,128.831351,35.986747,128.740365,경산시,1138,segment,0.6,가로수길 표준데이터 수종분류
A6,남산면내,35.792306,128.838661,35.794031,128.857432,경산시,230,segment,0.333,가로수길 표준데이터 수종분류
A6,동지역,35.827808,128.710669,35.815946,128.764829,경산시,9051,segment,0.4,가로수길 표준데이터 수종분류
A6,실내체육관뒤~아리랑고개,36.432491,128.165765,36.435721,128.162811,상주시,77,segment,0.0,가로수길 표준데이터 수종분류
A6,귀빈예식장~삼백조경,36.420923,128.162667,36.421114,128.162462,상주시,38,segment,0.0,가로수길 표준데이터 수종분류
A6,후천교~강변햇빛마을,36.428536,128.159675,36.426083,128.164983,상주시,96,segment,1.0,가로수길 표준데이터 수종분류
A6,대림강변타운~계룡교,36.424939,128.167521,36.422276,128.173544,상주시,76,segment,1.0,가로수길 표준데이터 수종분류
A6,초산2동입구~중덕저수지,36.447799,128.188632,36.448133,128.183255,상주시,95,segment,1.0,가로수길 표준데이터 수종분류
A6,후천교~소방서,36.426671,128.158853,36.419924,128.159296,상주시,115,segment,0.0,가로수길 표준데이터 수종분류
A6,운동장진입로,36.431943,128.159303,36.431896,128.159677,상주시,14,segment,0.0,가로수길 표준데이터 수종분류
A6,귀빈예식장~제일은행,36.421022,128.158587,36.421117,128.162468,상주시,53,segment,0.0,가로수길 표준데이터 수종분류
A6,한국통신대학~동보고층아파트,36.422169,128.155495,36.422193,128.156184,상주시,43,segment,0.0,가로수길 표준데이터 수종분류
A6,공검 치안센터-공검중학교입구,36.510972,128.153773,36.498994,128.133384,상주시,150,segment,1.0,가로수길 표준데이터 수종분류
A6,공검면 역곡리,36.533242,128.170374,36.535292,128.171155,상주시,145,segment,1.0,가로수길 표준데이터 수종분류
A6,공검면 역곡리,36.529754,128.172018,36.532633,128.170333,상주시,56,segment,1.0,가로수길 표준데이터 수종분류
A6,공성교-공성보건소,36.285066,128.092715,36.286246,128.091467,상주시,107,segment,1.0,가로수길 표준데이터 수종분류
A6,공성농협 농기계수리~모동면계(천지상판휴게소),38.282608,128.088689,36.296947,128.018685,상주시,1272,segment,1.0,가로수길 표준데이터 수종분류
A6,낙동 운평리,36.369336,128.227132,36.704553,128.232864,상주시,70,segment,1.0,가로수길 표준데이터 수종분류
A6,상주여자중학교내,36.410897,128.160372,36.411623,128.159943,상주시,24,segment,0.0,가로수길 표준데이터 수종분류
A6,상영초등학교내,36.409134,128.160523,36.408536,128.160052,상주시,24,segment,0.0,가로수길 표준데이터 수종분류
A6,삼백주유소~무양청사사거리,36.400117,128.149634,36.416198,128.151334,상주시,266,segment,1.0,가로수길 표준데이터 수종분류
A6,삼백주유소~무양청사사거리,36.399695,128.149616,36.416196,128.151343,상주시,87,segment,0.0,가로수길 표준데이터 수종분류
A6,화개교~상주원예농협,36.418842,128.185701,36.416163,128.172644,상주시,147,segment,0.0,가로수길 표준데이터 수종분류
A6,패밀리마트(무양중앙점)~축협사거리,36.418434,128.155075,36.418892,128.159179,상주시,70,segment,0.0,가로수길 표준데이터 수종분류
A6,패밀리마트(무양중앙점)~버스터미널,36.418434,128.155075,36.418414,128.153264,상주시,55,segment,0.0,가로수길 표준데이터 수종분류
A6,축협사거리~복룡지하차도,36.418875,128.159095,36.419523,128.163537,상주시,87,segment,0.0,가로수길 표준데이터 수종분류
A6,상락유치원~상주원예농협,36.418972,128.173771,36.418139,128.152562,상주시,49,segment,0.0,가로수길 표준데이터 수종분류
A6,상주보~상하수도사업소,36.435432,128.246033,36.436397,158.239748,상주시,160,segment,1.0,가로수길 표준데이터 수종분류
A6,모서삼포순환로,36.350466,127.955244,36.341713,127.966024,상주시,270,segment,0.0,가로수길 표준데이터 수종분류
A6,계산동 메타세콰이어,36.432818,128.158517,36.432747,128.149975,상주시,77,segment,0.0,가로수길 표준데이터 수종분류
A6,세천~봉강교,36.395325,127.940802,36.470169,128.141862,상주시,370,segment,1.0,가로수길 표준데이터 수종분류
A6,상주곶감공원진입로,36.369745,128.104497,36.374995,128.104531,상주시,55,segment,0.0,가로수길 표준데이터 수종분류
A6,외서 우산재,36.485649,128.088803,36.486823,128.080866,상주시,108,segment,1.0,가로수길 표준데이터 수종분류
A6,중동면 우물리,36.402435,128.317067,36.404064,128.316987,상주시,25,segment,1.0,가로수길 표준데이터 수종분류
A6,함창 구향,36.568468,128.176679,36.565458,128.180111,상주시,74,segment,0.0,가로수길 표준데이터 수종분류
A6,화동중화로,36.395325,127.940802,36.385634,127.954052,상주시,60,segment,0.0,가로수길 표준데이터 수종분류
A6,함창 수양뽕,36.575947,128.167913,36.582242,128.178655,상주시,98,segment,0.0,가로수길 표준데이터 수종분류
A6,화서 상곡리-하송리,36.449875,127.986965,36.446613,127.975096,상주시,1200,segment,1.0,가로수길 표준데이터 수종분류
A6,낙동 운평리,36.369327,128.227126,36.369777,128.218163,상주시,54,segment,1.0,가로수길 표준데이터 수종분류
A6,함창 하길리,36.525635,128.246922,36.522778,128.246334,상주시,16,segment,1.0,가로수길 표준데이터 수종분류
A6,양정2교~양정3길 113-10,36.511382,128.154771,36.499033,128.133287,상주시,190,segment,1.0,가로수길 표준데이터 수종분류
A6,은척 하흘  185-1~하흘리 4일원,36.520158,128.085439,36.517735,128.083787,상주시,446,segment,1.0,가로수길 표준데이터 수종분류
A6,은척 하흘  185-1~하흘리 5일원,36.518433,128.097146,36.519471,128.310153,상주시,3260,segment,0.0,가로수길 표준데이터 수종분류
A6,사벌 충의로,36.445544,128.213465,36.446481,128.219332,상주시,118,segment,1.0,가로수길 표준데이터 수종분류
A6,모서-황간경계 ~ 모서면 호음리 일원,36.277952,127.860413,36.319103,127.885604,상주시,640,segment,1.0,가로수길 표준데이터 수종분류
A6,현대자동차상주삼백대리점 ~ 무양동 20-3 일원,36.418367,128.150427,36.418305,128.147872,상주시,36,segment,0.0,가로수길 표준데이터 수종분류
A6,공검면 화동리,36.517626,128.167672,36.518454,128.172193,상주시,80,segment,1.0,가로수길 표준데이터 수종분류
A6,함창 신흥리,36.550302,128.178487,36.546001,128.192552,상주시,288,segment,1.0,가로수길 표준데이터 수종분류
A6,이안면 문창리,36.588971,128.132867,36.583894,128.136841,상주시,65,segment,1.0,가로수길 표준데이터 수종분류
A6,장천교~상주 낙동 야구장,36.399743,128.252655,36.406215,128.261015,상주시,135,segment,0.0,가로수길 표준데이터 수종분류
A6,후천교~상산교,36.427058,128.159425,36.423599,128.165964,상주시,13050,segment,0.0,가로수길 표준데이터 수종분류
A6,분황1교~백두점사거리 구간,36.394798,128.259246,36.388995,128.256462,상주시,110,segment,1.0,가로수길 표준데이터 수종분류
A6,외서면 우산리 291-1번지 일원,36.479471,128.066903,36.466702,128.041687,상주시,300,segment,1.0,가로수길 표준데이터 수종분류
A6,함창읍 하갈리 954-64~954-56,36.534077,128.251985,36.527416,128.232082,상주시,150,segment,1.0,가로수길 표준데이터 수종분류
A6,모서면 호음리 563-1번지 일원,36.287286,127.860091,36.288805,127.860795,상주시,77,segment,1.0,가로수길 표준데이터 수종분류
A6,모서 백학리~득수리,36.32005,127.886545,36.33335,127.899858,상주시,200,segment,1.0,가로수길 표준데이터 수종분류
A6,화동 이소4리,36.388333,127.960816,36.39576,127.96503,상주시,76,segment,1.0,가로수길 표준데이터 수종분류
A6,외서면 우산리,36.487331,128.068499,36.494624,128.069491,상주시,97,segment,1.0,가로수길 표준데이터 수종분류
A6,화남면 동관리~평온리,36.480251,127.913236,36.448272,127.905617,상주시,150,segment,0.0,가로수길 표준데이터 수종분류
A6,모서면 삼포리~도안리,36.336041,127.968498,36.328264,127.966621,상주시,114,segment,1.0,가로수길 표준데이터 수종분류
A6,낙동면 상촌리,36.383948,128.254963,36.38168,128.252903,상주시,72,segment,1.0,가로수길 표준데이터 수종분류
A6,풍산태사로(풍산읍),36.5863916,128.5529192,36.5846935,128.5594436,안동시,118,segment,1.0,가로수길 표준데이터 수종분류
A6,죽전길(풍산읍),36.5936727,128.593817,36.5953332,128.5942981,안동시,119,segment,0.0,가로수길 표준데이터 수종분류
A6,새터길(풍산읍),36.5893079,128.5662406,36.58836,128.5650035,안동시,40,segment,1.0,가로수길 표준데이터 수종분류
A6,감애구송로(와룡면),36.7177565,128.7774726,36.7176436,128.7771902,안동시,663,segment,0.0,가로수길 표준데이터 수종분류
A6,감애주하길(와룡면),36.6505843,128.7459593,36.6507338,128.7462087,안동시,177,segment,0.0,가로수길 표준데이터 수종분류
A6,농암로(와룡면),36.6357542,128.8021721,36.6353988,128.8018396,안동시,39,segment,1.0,가로수길 표준데이터 수종분류
A6,은행나무로(송현동),36.5650671,128.6846988,36.5671981,128.6926423,안동시,177,segment,0.0,가로수길 표준데이터 수종분류
A6,옥동상록공원,36.5608441,128.6908618,36.5614763,128.6907527,안동시,181,segment,1.0,가로수길 표준데이터 수종분류
A6,옥서로(옥동),36.5592965,128.6983112,36.5557724,128.6990159,안동시,176,segment,1.0,가로수길 표준데이터 수종분류
A6,옥서로(옥동),36.5671772,128.6928429,36.5669215,128.6930831,안동시,34,segment,1.0,가로수길 표준데이터 수종분류
A6,경동로(송현동),36.5739852,128.6873948,36.5738294,128.6875813,안동시,34,segment,0.0,가로수길 표준데이터 수종분류
A6,경동로(송현동),36.5643418,128.7432788,36.56437,128.7432012,안동시,895,segment,0.0,가로수길 표준데이터 수종분류
A6,경북대로(송하동),36.5867832,128.6998407,36.5846624,128.698811,안동시,408,segment,0.0,가로수길 표준데이터 수종분류
A6,옥서로(송현동),36.5726806,128.6910752,36.5680908,128.691958,안동시,135,segment,1.0,가로수길 표준데이터 수종분류
A6,경북대로(수상동),36.5482883,128.7012976,36.5459167,128.7026974,안동시,35,segment,0.0,가로수길 표준데이터 수종분류
A6,"강남로, 경북대로(정하동,수상동)",36.5386673,128.699892,36.5392244,128.6993683,안동시,130,segment,0.0,가로수길 표준데이터 수종분류
A6,강남1길(정하동),36.5533329,128.7320421,36.5505248,128.7324485,안동시,57,segment,0.0,가로수길 표준데이터 수종분류
A6,강남1길(정하동),36.5507108,128.735144,36.5503137,128.735191,안동시,26,segment,0.0,가로수길 표준데이터 수종분류
A6,강남1길(정하동),36.5503803,128.7324676,36.5489898,128.732671,안동시,16,segment,0.0,가로수길 표준데이터 수종분류
A6,강남1길(정하동),36.5502188,128.7299401,36.5491807,128.7300733,안동시,129,segment,0.0,가로수길 표준데이터 수종분류
A6,강남2길(정하동),36.5518146,128.7323544,36.5521573,128.7360475,안동시,52,segment,0.0,가로수길 표준데이터 수종분류
A6,강남2길(정하동),36.5511786,128.7351991,36.5512165,128.7356914,안동시,19,segment,0.0,가로수길 표준데이터 수종분류
A6,강남5길(정하동),36.5485145,128.7263062,36.5493656,128.7272632,안동시,178,segment,0.0,가로수길 표준데이터 수종분류
A6,강남5길(정하동),36.5520377,128.7349838,36.5508189,128.7351464,안동시,19,segment,0.0,가로수길 표준데이터 수종분류
A6,강남9길(정하동),36.5488446,128.7358393,36.5473142,128.7351239,안동시,26,segment,1.0,가로수길 표준데이터 수종분류
A6,강남14길(정하동),36.5525613,128.7367712,36.5508823,128.7369793,안동시,106,segment,0.0,가로수길 표준데이터 수종분류
A6,강남로(정상동),36.5500098,128.7504278,36.5485414,128.7534769,안동시,83,segment,1.0,가로수길 표준데이터 수종분류
A6,강남로(정하동),36.5537491,128.7356363,36.5535366,128.7347605,안동시,219,segment,1.0,가로수길 표준데이터 수종분류
A6,공단로(수상동),36.5486342,128.7016849,36.5491182,128.7024996,안동시,156,segment,0.5,가로수길 표준데이터 수종분류
A6,"앙실로(수상동,수하동)",36.5410363,128.688532,36.5413049,128.6899224,안동시,165,segment,0.0,가로수길 표준데이터 수종분류
A6,문화마을길(와룡면),36.6174383,128.768393,36.6183137,128.7683012,안동시,62,segment,0.5,가로수길 표준데이터 수종분류
A6,태리이하로(와룡면),36.6101934,128.7489151,36.6102274,128.7502794,안동시,231,segment,1.0,가로수길 표준데이터 수종분류
A6,이하오산로(와룡면),36.6158214,128.7144382,36.6155865,128.7151036,안동시,530,segment,0.5,가로수길 표준데이터 수종분류
A6,장수골길(와룡면),36.6395694,128.7755176,36.6395422,128.7761319,안동시,151,segment,1.0,가로수길 표준데이터 수종분류
A6,자양벚꽃100리길,36.0684224,129.0093769,36.107353,129.071097,영천시,1828,segment,1.0,가로수길 표준데이터 수종분류
