feature_id,name,lat,lon,value,group_id,seq,sigungu,geom,source
A4,모래,36.133662,129.398758,모래,21228,8,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.133516,129.398953,모래,21228,9,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.1334,129.39911,모래,21228,10,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.133279,129.399195,모래,21228,11,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.133151,129.39929,모래,21228,12,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.132994,129.399452,모래,21228,13,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.132867,129.39962,모래,21228,14,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.132754,129.399763,모래,21228,15,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.132644,129.399887,모래,21228,16,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.13254,129.400013,모래,21228,17,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.132414,129.400197,모래,21228,18,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.132287,129.40032,모래,21228,19,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.132152,129.400465,모래,21228,20,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.132059,129.400611,모래,21228,21,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.131951,129.400779,모래,21228,22,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.131847,129.400905,모래,21228,23,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.131732,129.401054,모래,21228,24,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.131627,129.401213,모래,21228,25,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.131553,129.401361,모래,21228,26,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.131435,129.401574,모래,21228,27,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.131225,129.401818,모래,21228,28,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.131081,129.401955,모래,21228,29,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.130935,129.402091,모래,21228,30,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.13078,129.402235,모래,21228,31,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.130641,129.402362,모래,21228,32,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.130494,129.402493,모래,21228,33,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.130362,129.402607,모래,21228,34,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.130174,129.402774,모래,21228,35,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.130054,129.402914,모래,21228,36,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.129938,129.403111,모래,21228,37,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.129832,129.403366,모래,21228,38,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.129725,129.403606,모래,21228,39,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.12954,129.403827,모래,21228,40,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.129432,129.40395,모래,21228,41,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.129325,129.40407,모래,21228,42,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.129224,129.40419,모래,21228,43,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.129041,129.40443,모래,21228,44,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.128869,129.404649,모래,21228,45,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.128671,129.40487,모래,21228,46,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.12857,129.40499,모래,21228,47,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.128393,129.405209,모래,21228,48,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.128237,129.405419,모래,21228,49,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.128129,129.405566,모래,21228,50,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.128019,129.405715,모래,21228,51,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.127894,129.405888,모래,21228,52,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.12777,129.406078,모래,21228,53,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.127652,129.406271,모래,21228,54,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.127555,129.406434,모래,21228,55,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.127464,129.406587,모래,21228,56,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.127378,129.406733,모래,21228,57,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.127299,129.40687,모래,21228,58,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.127169,129.407091,모래,21228,59,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.127012,129.407272,모래,21228,60,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.126853,129.407432,모래,21228,61,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.126668,129.407637,모래,21228,62,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.126545,129.40778,모래,21228,63,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.126396,129.407957,모래,21228,64,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.126224,129.408158,모래,21228,65,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.126063,129.408351,모래,21228,66,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.125919,129.408529,모래,21228,67,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.125794,129.40869,모래,21228,68,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.125675,129.408854,모래,21228,69,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.125568,129.40901,모래,21228,70,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.12547,129.409164,모래,21228,71,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.125343,129.409361,모래,21228,72,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.125225,129.409518,모래,21228,73,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.125063,129.409719,모래,21228,74,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.124939,129.409879,모래,21228,75,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.124808,129.410058,모래,21228,76,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.12467,129.410256,모래,21228,77,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.124537,129.410449,모래,21228,78,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.124414,129.410621,모래,21228,79,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.124304,129.410765,모래,21228,80,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.124192,129.410909,모래,21228,81,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.124076,129.411061,모래,21228,82,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.123964,129.41122,모래,21228,83,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.123862,129.411382,모래,21228,84,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.12377,129.411549,모래,21228,85,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.123681,129.411726,모래,21228,86,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.123594,129.411912,모래,21228,87,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.123506,129.412104,모래,21228,88,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.123419,129.412286,모래,21228,89,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.123346,129.412436,모래,21228,90,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.123199,129.412674,모래,21228,91,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.123089,129.412818,모래,21228,92,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.122958,129.412977,모래,21228,93,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.122815,129.413158,모래,21228,94,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.12268,129.41334,모래,21228,95,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.122554,129.413519,모래,21228,96,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.122432,129.413703,모래,21228,97,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.122312,129.413893,모래,21228,98,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.122207,129.414057,모래,21228,99,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.122113,129.414197,모래,21228,100,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.12195,129.414449,모래,21228,101,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.121815,129.414721,모래,21228,102,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.121716,129.414958,모래,21228,103,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.121628,129.415155,모래,21228,104,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.121519,129.415322,모래,21228,105,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.1214,129.415462,모래,21228,106,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.12122,129.415678,모래,21228,107,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.121124,129.41581,모래,21228,108,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.120976,129.416032,모래,21228,109,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.120878,129.41615,모래,21228,110,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.120759,129.416248,모래,21228,111,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.120589,129.416418,모래,21228,112,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.120423,129.416626,모래,21228,113,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.120265,129.416871,모래,21228,114,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.120183,129.417033,모래,21228,115,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.120103,129.417223,모래,21228,116,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.12003,129.417413,모래,21228,117,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.119966,129.417583,모래,21228,118,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.119897,129.417728,모래,21228,119,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.119777,129.417875,모래,21228,120,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.119574,129.417991,모래,21228,121,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.119452,129.418073,모래,21228,122,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.11933,129.41818,모래,21228,123,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.119134,129.418409,모래,21228,124,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.119038,129.418534,모래,21228,125,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.118867,129.418775,모래,21228,126,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.118758,129.418947,모래,21228,127,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.118685,129.419098,모래,21228,128,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.118592,129.419303,모래,21228,129,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.118514,129.419445,모래,21228,130,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.118406,129.419592,모래,21228,131,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.118282,129.419717,모래,21228,132,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.118133,129.419821,모래,21228,133,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.118004,129.419909,모래,21228,134,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.117842,129.420069,모래,21228,135,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.117736,129.420213,모래,21228,136,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.11764,129.420365,모래,21228,137,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.117557,129.420515,모래,21228,138,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.117423,129.420793,모래,21228,139,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.117361,129.420944,모래,21228,140,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.11726,129.421197,모래,21228,141,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.11717,129.421379,모래,21228,142,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.116996,129.421538,모래,21228,143,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.116793,129.421717,모래,21228,144,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.116682,129.421826,모래,21228,145,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.116489,129.422038,모래,21228,146,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.116316,129.422258,모래,21228,147,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.116168,129.42247,모래,21228,148,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.116073,129.422602,모래,21228,149,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.11596,129.422709,모래,21228,150,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.115844,129.42282,모래,21228,151,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.115703,129.422891,모래,21228,152,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.1155,129.423014,모래,21228,153,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.115357,129.423151,모래,21228,154,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.115225,129.423336,모래,21228,155,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.115119,129.423535,모래,21228,156,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.115065,129.423697,모래,21228,157,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.114979,129.423915,모래,21228,158,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.114894,129.424108,모래,21228,159,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.114852,129.424195,모래,21228,160,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.339636,129.382246,모래,21299,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.339824,129.382227,모래,21299,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.339986,129.382189,모래,21299,2,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.340198,129.382127,모래,21299,3,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.340269,129.382102,모래,21299,4,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.709486,129.47529,암반,21306,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.709451,129.475455,암반,21306,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.709571,129.475534,암반,21306,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.70968,129.475421,암반,21306,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.709802,129.475495,암반,21306,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.709835,129.475332,암반,21306,5,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.709847,129.475326,암반,21306,6,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.000057,129.45637,자갈,21310,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.000174,129.45647,자갈,21310,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.000273,129.456592,자갈,21310,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.000436,129.456623,자갈,21310,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.000582,129.456692,자갈,21310,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.000715,129.456735,자갈,21310,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.000828,129.456853,자갈,21310,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.000944,129.45696,자갈,21310,7,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.00101,129.457016,자갈,21310,8,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.016195,129.583473,방벽,21315,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.01616,129.583279,방벽,21315,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.016039,129.582769,방벽,21315,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.015826,129.582896,방벽,21315,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.484304,129.436732,암반,21319,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.484232,129.43659,암반,21319,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.484096,129.436579,암반,21319,2,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.483959,129.436589,암반,21319,3,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.484028,129.436442,암반,21319,4,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.484132,129.436407,암반,21319,5,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.207547,129.377741,방파제,21345,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.207088,129.37804,방파제,21345,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.207207,129.3778,방파제,21345,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.20744,129.377686,방파제,21345,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.207052,129.376594,방파제,21345,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.206869,129.376295,방파제,21345,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.207025,129.37635,방파제,21345,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.207163,129.376584,방파제,21345,7,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.207265,129.376836,방파제,21345,8,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.207332,129.376985,방파제,21345,9,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.207406,129.377166,방파제,21345,10,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.20747,129.377322,방파제,21345,11,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.207503,129.377422,방파제,21345,12,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.016248,129.488184,부두,21362,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.01638,129.488543,부두,21362,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.016625,129.488488,부두,21362,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.016585,129.488114,부두,21362,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.016653,129.488408,부두,21362,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.444192,129.434717,부두,21414,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.444361,129.434654,부두,21414,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.444538,129.434585,부두,21414,2,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.44467,129.434536,부두,21414,3,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.444828,129.434481,부두,21414,4,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.445003,129.43441,부두,21414,5,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.445099,129.43425,부두,21414,6,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.445407,129.434305,부두,21414,7,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.445563,129.434379,부두,21414,8,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.445652,129.43458,부두,21414,9,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.445757,129.434927,부두,21414,10,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.445787,129.43512,부두,21414,11,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.445649,129.435144,부두,21414,12,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.445498,129.435151,부두,21414,13,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.44535,129.435162,부두,21414,14,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.445212,129.435175,부두,21414,15,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.445078,129.435227,부두,21414,16,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.444953,129.435313,부두,21414,17,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.444843,129.435434,부두,21414,18,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.444735,129.435546,부두,21414,19,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.444579,129.435621,부두,21414,20,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.444461,129.435731,부두,21414,21,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.033392,129.414425,방파제,21457,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.033198,129.414292,방파제,21457,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.033032,129.414275,방파제,21457,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.032887,129.414268,방파제,21457,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.032728,129.414253,방파제,21457,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.032546,129.414419,방파제,21457,5,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.032379,129.414591,방파제,21457,6,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.03227,129.4147,방파제,21457,7,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.032265,129.414495,방파제,21457,8,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.032452,129.414298,방파제,21457,9,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.032618,129.414127,방파제,21457,10,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.032903,129.414096,방파제,21457,11,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.033097,129.414113,방파제,21457,12,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.033238,129.414129,방파제,21457,13,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.033286,129.414131,방파제,21457,14,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.488586,129.444127,암반,21459,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.488586,129.444127,암반,21459,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.985429,129.41135,암반,21509,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.985274,129.411391,암반,21509,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.985147,129.411325,암반,21509,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.985158,129.411233,암반,21509,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.845709,129.518688,부두,21531,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.845828,129.518543,부두,21531,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.845999,129.518595,부두,21531,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.846222,129.518836,부두,21531,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.846251,129.518867,부두,21531,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.919569,129.419346,암반,21538,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.919651,129.419513,암반,21538,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.919505,129.419497,암반,21538,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.919379,129.419559,암반,21538,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.919223,129.419586,암반,21538,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.919099,129.419515,암반,21538,5,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.918974,129.419441,암반,21538,6,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.918907,129.41929,암반,21538,7,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.91893,129.419123,암반,21538,8,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.918862,129.419013,암반,21538,9,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.65626,129.451458,암반,21562,0,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.656341,129.451592,암반,21562,1,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.656453,129.451712,암반,21562,2,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.656602,129.451765,암반,21562,3,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.656751,129.451856,암반,21562,4,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.656867,129.451707,암반,21562,5,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.656952,129.451851,암반,21562,6,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.657127,129.451829,암반,21562,7,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.657271,129.451772,암반,21562,8,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.657419,129.4518,암반,21562,9,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.65752,129.451756,암반,21562,10,경주시,polyline_point,국립해양조사원 해안선 2026
A4,평탄일반,35.90378,129.52872,평탄일반,21658,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,평탄일반,35.903837,129.528887,평탄일반,21658,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,평탄일반,35.903936,129.529035,평탄일반,21658,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,평탄일반,35.904013,129.529175,평탄일반,21658,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,평탄일반,35.904044,129.529337,평탄일반,21658,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,평탄일반,35.904069,129.529449,평탄일반,21658,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.483906,129.43544,방벽,21664,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.484027,129.435711,방벽,21664,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.484244,129.435499,방벽,21664,2,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.484222,129.435696,방벽,21664,3,영덕군,polyline_point,국립해양조사원 해안선 2026
